Leaf Structure Index,Chlorophyll index,Water index,Cellulose Absorption Index,Nitrogen Related Index NRI1510,Nitrogen Related Index NRI850,Disease Water Stress Index 1,Disease Water Stress Index 2,Disease Water Stress Index 3,Disease Water Stress Index 4,Chlorophyll content
9.768457019999999824e-01,3.481041675000000168e+00,1.217811100000000014e-02,-3.914984650000000177e-01,4.950292319999999857e-01,7.544189489999999498e-01,1.463713202999999963e+00,2.664353785999999946e+00,5.205456462999999978e+00,1.953740712000000102e+00,1.091531290000000015e-01
9.677583029999999864e-01,3.309822453000000220e+00,1.456688700000000058e-02,-4.155677059999999812e-01,3.602495499999999740e-01,7.173208699999999993e-01,1.577287035999999976e+00,2.299378320000000198e+00,4.206618413000000167e+00,1.829459021999999990e+00,7.304241000000000206e-02
9.648486029999999714e-01,3.550604625000000070e+00,1.412497899999999931e-02,-4.232914859999999946e-01,4.690869320000000120e-01,7.607106259999999454e-01,1.527662985999999945e+00,2.528577652000000064e+00,4.928095810000000299e+00,1.948959647999999989e+00,1.153268600000000033e-01
9.782782740000000032e-01,3.019820074000000076e+00,1.224873299999999950e-02,-3.946566910000000039e-01,4.595042939999999798e-01,7.323978719999999498e-01,1.463110042000000055e+00,2.206159978000000077e+00,4.730517544999999657e+00,2.144231421000000193e+00,1.157154120000000036e-01
9.664282339999999971e-01,3.559075924000000057e+00,1.296553699999999920e-02,-3.931018450000000053e-01,4.972116389999999830e-01,7.634932770000000257e-01,1.499115984999999984e+00,2.557576538000000177e+00,5.087894556000000179e+00,1.989342050999999945e+00,1.217970200000000058e-01
9.796492319999999809e-01,2.747651515999999905e+00,1.153675499999999923e-02,-4.309440729999999831e-01,5.045584650000000115e-01,7.598350510000000391e-01,1.455171078000000007e+00,1.978764337999999956e+00,5.839149793999999893e+00,2.950907131000000128e+00,1.340681240000000107e-01
9.779960939999999825e-01,3.365956505000000210e+00,1.341117900000000050e-02,-4.272648039999999980e-01,4.983966870000000049e-01,7.730305889999999902e-01,1.513963487999999913e+00,2.412108717000000180e+00,5.534329099999999890e+00,2.294394551999999976e+00,1.299773059999999869e-01
9.666278040000000349e-01,3.183050435000000178e+00,1.356216499999999929e-02,-4.328115299999999999e-01,4.427638700000000038e-01,7.575700600000000451e-01,1.537104492999999961e+00,2.225392956999999949e+00,5.017462457999999792e+00,2.254641115000000084e+00,1.267936299999999905e-01
9.733652390000000487e-01,4.112672035000000115e+00,1.377862799999999936e-02,-4.360869860000000098e-01,5.202870560000000255e-01,7.957661459999999520e-01,1.552741139999999964e+00,2.981294564999999785e+00,5.814377828999999664e+00,1.950286261000000021e+00,1.219811920000000022e-01
9.805467450000000529e-01,4.275651397999999936e+00,1.386153700000000016e-02,-4.155858089999999727e-01,5.043043569999999809e-01,7.896028739999999546e-01,1.553832818999999921e+00,3.137303971000000136e+00,5.464808806999999824e+00,1.741880563000000048e+00,1.129050409999999977e-01
9.717785850000000281e-01,3.662804872000000156e+00,1.211493599999999976e-02,-4.072950889999999990e-01,5.063565260000000290e-01,7.722092769999999717e-01,1.498909162999999989e+00,2.707623733000000144e+00,5.357996065000000030e+00,1.978855481000000083e+00,1.182756549999999934e-01
9.764676820000000035e-01,3.107372830000000086e+00,1.077266600000000019e-02,-3.998696010000000189e-01,5.230116740000000375e-01,7.572672089999999967e-01,1.420463676000000008e+00,2.316592022000000028e+00,5.463733504000000352e+00,2.358522110000000005e+00,1.277688919999999950e-01
9.775662819999999531e-01,3.618260516999999954e+00,1.468909699999999992e-02,-4.311632309999999801e-01,4.722895659999999940e-01,7.739936050000000289e-01,1.556997364000000106e+00,2.573259544999999981e+00,5.467354049999999965e+00,2.124680372999999900e+00,1.111374740000000000e-01
9.729548030000000347e-01,2.969217507999999839e+00,1.246567799999999913e-02,-3.987424909999999767e-01,4.220144570000000095e-01,7.178782179999999569e-01,1.475317361999999966e+00,2.144500488999999899e+00,4.348954952999999790e+00,2.027957081999999911e+00,1.134441479999999947e-01
9.722384259999999889e-01,3.719613405000000039e+00,1.423884899999999960e-02,-4.306578850000000180e-01,4.961655349999999909e-01,7.812940769999999757e-01,1.542289570999999970e+00,2.670317944000000221e+00,5.496125130000000247e+00,2.058228736999999864e+00,1.221726530000000061e-01
9.668916360000000543e-01,4.161252785000000287e+00,1.209439799999999926e-02,-4.557522110000000182e-01,6.049813370000000079e-01,8.226541219999999877e-01,1.464024957999999987e+00,3.136141203000000210e+00,7.118522246000000386e+00,2.269834738000000129e+00,1.470893219999999946e-01
9.722515619999999581e-01,3.909749565999999898e+00,1.346716599999999917e-02,-4.177195980000000253e-01,5.242902240000000269e-01,7.832490340000000106e-01,1.498497485999999990e+00,2.895669847999999824e+00,5.569566099000000214e+00,1.923411988000000017e+00,1.154713019999999979e-01
9.707421360000000332e-01,3.762271037000000096e+00,1.270293299999999959e-02,-4.305102000000000095e-01,5.471105330000000100e-01,7.889601339999999796e-01,1.473419873999999963e+00,2.769718457999999828e+00,5.961432824000000075e+00,2.152360579000000218e+00,1.265443669999999909e-01
9.776186460000000356e-01,4.178887698999999678e+00,1.344862500000000051e-02,-4.399005619999999950e-01,5.250677950000000038e-01,7.929564239999999931e-01,1.531080447999999983e+00,3.049864801000000014e+00,5.564301409999999670e+00,1.824441991000000041e+00,1.181123159999999950e-01
9.718211549999999921e-01,3.749889167000000079e+00,1.408803900000000012e-02,-4.420354899999999754e-01,4.871570869999999887e-01,7.833883710000000278e-01,1.562710578999999989e+00,2.636823659000000042e+00,5.532930163999999706e+00,2.098331507999999790e+00,1.142606669999999963e-01
9.702421549999999950e-01,2.741454887000000173e+00,1.213779400000000036e-02,-4.389697650000000118e-01,4.201523690000000255e-01,7.215240410000000049e-01,1.473412807999999963e+00,1.942430528000000045e+00,4.911924335000000141e+00,2.528751615000000008e+00,9.960977499999999762e-02
9.750632599999999872e-01,3.076364113999999983e+00,1.399983999999999951e-02,-3.957427439999999796e-01,4.255286099999999738e-01,7.276942619999999806e-01,1.498923312000000063e+00,2.215151158999999925e+00,4.591009827999999793e+00,2.072549229999999909e+00,1.071705359999999968e-01
9.724168450000000297e-01,3.216724708000000099e+00,1.301975799999999933e-02,-4.159965529999999911e-01,4.850239399999999867e-01,7.479588390000000420e-01,1.448793430999999909e+00,2.388849207999999891e+00,5.082294381999999722e+00,2.127507405999999879e+00,1.210463539999999949e-01
9.738524809999999921e-01,3.076332448000000053e+00,1.353333500000000050e-02,-4.155015879999999773e-01,4.512077600000000133e-01,7.446368159999999792e-01,1.510781702999999920e+00,2.200253703000000005e+00,5.161940379999999884e+00,2.346065988999999963e+00,1.105208750000000045e-01
9.747989379999999482e-01,3.415000909999999834e+00,1.411017300000000016e-02,-4.102949759999999779e-01,4.623843930000000046e-01,7.617827769999999665e-01,1.547397893999999940e+00,2.415171534000000175e+00,5.147430915000000162e+00,2.131289989999999968e+00,1.089502799999999966e-01
9.789113200000000292e-01,2.991146388000000211e+00,1.225785899999999942e-02,-4.254912180000000044e-01,4.314024750000000075e-01,7.327766470000000032e-01,1.481730956000000043e+00,2.136064945999999853e+00,4.656373895999999846e+00,2.179884045000000103e+00,1.131988669999999947e-01
9.797483869999999984e-01,3.159821482999999986e+00,1.271583299999999930e-02,-4.013273399999999769e-01,4.207662589999999758e-01,7.182946740000000219e-01,1.464265187000000079e+00,2.351258168000000204e+00,4.385478212999999847e+00,1.865162350999999941e+00,1.039101709999999956e-01
9.778287700000000138e-01,3.671203937000000028e+00,1.395027199999999967e-02,-3.960853540000000006e-01,4.558711309999999850e-01,7.453447119999999648e-01,1.498723427000000052e+00,2.822403427999999881e+00,4.751393412999999732e+00,1.683456505999999964e+00,8.834868899999999414e-02
9.816637040000000258e-01,3.223191899000000138e+00,1.329013199999999964e-02,-4.185935769999999945e-01,4.899791110000000227e-01,7.613657600000000025e-01,1.475152511000000111e+00,2.356442620999999793e+00,5.426163732000000017e+00,2.302692916999999895e+00,1.236477549999999981e-01
9.878552050000000140e-01,3.007821397999999924e+00,1.170461000000000071e-02,-4.558010980000000156e-01,5.484531999999999741e-01,7.900930489999999917e-01,1.456565163000000052e+00,2.204320983000000123e+00,6.951596496999999708e+00,3.153622613000000019e+00,1.414385870000000045e-01
9.871822949999999874e-01,2.419515461000000034e+00,1.098862500000000013e-02,-3.829807199999999967e-01,4.157531870000000240e-01,6.925174419999999831e-01,1.406656415000000049e+00,1.806972690000000048e+00,4.592181791999999874e+00,2.541367568000000077e+00,1.162417389999999967e-01
9.875815740000000176e-01,3.317716472999999944e+00,1.127964799999999976e-02,-4.011012860000000013e-01,5.115805810000000342e-01,7.587363550000000290e-01,1.411530286000000078e+00,2.577639830999999937e+00,5.511066009000000321e+00,2.138027951999999843e+00,1.175514869999999962e-01
9.867726510000000006e-01,3.577459891000000169e+00,1.175581399999999985e-02,-4.682186159999999764e-01,5.904309909999999606e-01,8.135749380000000253e-01,1.436568389000000057e+00,2.692105091999999811e+00,7.383686916000000267e+00,2.742718677000000049e+00,1.524659080000000111e-01
9.888343819999999562e-01,3.175169708999999951e+00,1.380507800000000014e-02,-4.640058069999999923e-01,4.956349250000000040e-01,7.826729430000000098e-01,1.523409518000000018e+00,2.255577343000000123e+00,6.292613471000000125e+00,2.789801685000000031e+00,1.260732049999999937e-01
9.776014710000000552e-01,3.304918112000000185e+00,1.293210300000000035e-02,-3.936194869999999901e-01,4.762716260000000035e-01,7.483204940000000027e-01,1.451822206999999976e+00,2.516293794000000084e+00,5.184724980000000372e+00,2.060460901999999983e+00,1.105492559999999985e-01
9.878100930000000002e-01,3.717317088000000158e+00,1.393266999999999943e-02,-4.272016100000000094e-01,5.489119470000000112e-01,7.994822150000000516e-01,1.484254721000000110e+00,2.756459930000000114e+00,6.566042236999999560e+00,2.382056116999999862e+00,1.327023459999999988e-01
9.658079630000000471e-01,3.348127513000000111e+00,1.275496199999999990e-02,-3.981566870000000091e-01,5.141260229999999876e-01,7.603996410000000150e-01,1.434075012999999954e+00,2.566164276999999938e+00,5.358401468000000278e+00,2.088097600000000220e+00,1.326457920000000124e-01
9.916296620000000228e-01,3.117310787000000083e+00,1.082929900000000056e-02,-3.793057329999999783e-01,4.738986470000000062e-01,7.285116400000000159e-01,1.418764130000000012e+00,2.387757721999999916e+00,4.845929386999999977e+00,2.029489567999999799e+00,9.984302100000000402e-02
9.959547309999999820e-01,2.722678490999999923e+00,1.061227699999999982e-02,-3.704170609999999919e-01,4.796592550000000066e-01,7.181629280000000337e-01,1.367705557999999932e+00,2.100684800999999879e+00,4.813914184999999790e+00,2.291592808999999953e+00,1.244650320000000032e-01
1.001120892999999956e+00,3.577691176000000084e+00,1.287719600000000048e-02,-4.105128550000000098e-01,4.959264039999999873e-01,7.693780620000000292e-01,1.480563931999999916e+00,2.690038584999999927e+00,5.555834178999999651e+00,2.065336240999999795e+00,1.140605829999999932e-01
9.756624120000000344e-01,3.116119513000000119e+00,1.077913200000000030e-02,-3.645035719999999979e-01,5.191165829999999648e-01,7.413928800000000319e-01,1.363805079000000031e+00,2.481116996999999991e+00,5.408656279999999761e+00,2.179927946999999921e+00,1.160146910000000031e-01
9.828260899999999856e-01,3.449166174999999779e+00,1.239938299999999993e-02,-4.207113230000000259e-01,5.451166259999999930e-01,7.853739079999999539e-01,1.465844981000000047e+00,2.556872366999999979e+00,6.194696771000000268e+00,2.422763392999999876e+00,1.376776060000000079e-01
9.718507020000000107e-01,3.317032617000000183e+00,1.313228599999999996e-02,-4.646404960000000139e-01,5.222254859999999610e-01,7.836987560000000519e-01,1.453284301000000056e+00,2.475320003999999852e+00,6.447376865999999929e+00,2.604663985000000181e+00,1.224568179999999951e-01
9.896811869999999622e-01,3.725176048999999878e+00,1.227490799999999931e-02,-4.171597249999999812e-01,5.282546510000000195e-01,7.793316599999999816e-01,1.455554057000000068e+00,2.876742085000000060e+00,5.877271367999999718e+00,2.043030342999999860e+00,1.201821460000000036e-01
9.744309660000000095e-01,3.491419018999999846e+00,1.399072099999999937e-02,-4.243748609999999921e-01,4.945702330000000257e-01,7.734313670000000362e-01,1.484832238000000082e+00,2.593103723000000027e+00,5.514368570000000247e+00,2.126551484000000158e+00,1.277439320000000045e-01
9.938356320000000244e-01,3.186817317000000038e+00,1.314989299999999930e-02,-4.349125649999999732e-01,5.147975550000000178e-01,7.736585369999999795e-01,1.466445014999999907e+00,2.342201268999999808e+00,6.040174937999999827e+00,2.578845386999999878e+00,1.178657770000000049e-01
9.852025639999999473e-01,3.549554947999999932e+00,1.283383999999999914e-02,-4.520110270000000097e-01,5.546139860000000033e-01,7.979447990000000379e-01,1.470396000000000036e+00,2.632501356000000126e+00,6.556000048999999663e+00,2.490407092999999961e+00,1.416250880000000101e-01
9.866434649999999973e-01,2.871823748000000176e+00,1.195614899999999925e-02,-4.114583239999999864e-01,4.696702709999999725e-01,7.390946670000000385e-01,1.453424100000000108e+00,2.129973114999999861e+00,5.278411543999999900e+00,2.478158764999999875e+00,1.191375979999999973e-01
9.966945379999999632e-01,3.673610782999999991e+00,1.189056599999999998e-02,-4.204012010000000021e-01,5.512645819999999475e-01,7.852864370000000038e-01,1.423452197000000030e+00,2.859206964000000184e+00,5.999979120999999971e+00,2.098476674000000042e+00,1.359544340000000129e-01
9.744343220000000194e-01,3.504071501999999949e+00,1.417159500000000037e-02,-4.422007079999999979e-01,4.735862359999999938e-01,7.660127860000000011e-01,1.486722649000000063e+00,2.603576734999999864e+00,5.379669233000000439e+00,2.066261062999999787e+00,1.172562030000000033e-01
9.747702249999999902e-01,2.827247605999999802e+00,1.112985000000000016e-02,-4.611055350000000108e-01,5.596415569999999562e-01,7.859244979999999714e-01,1.404052666999999976e+00,2.118341825999999983e+00,6.906364242000000431e+00,3.260269026000000014e+00,1.523626439999999915e-01
9.817315300000000189e-01,3.540040932000000140e+00,1.287268599999999950e-02,-3.947659559999999734e-01,5.246008890000000147e-01,7.689859209999999612e-01,1.444483093999999967e+00,2.740295675000000042e+00,5.562704456999999714e+00,2.029965053999999824e+00,1.263181150000000086e-01
9.794885810000000248e-01,3.372684135000000083e+00,1.132450899999999996e-02,-4.299279979999999779e-01,5.804693469999999689e-01,7.932004780000000421e-01,1.399419434999999989e+00,2.624887511999999923e+00,6.947957751999999765e+00,2.646954476999999972e+00,1.433793640000000091e-01
9.814344379999999646e-01,3.552326352000000131e+00,1.223529599999999967e-02,-3.973419990000000013e-01,5.450376169999999743e-01,7.741805309999999496e-01,1.413298677000000003e+00,2.788256513999999964e+00,5.778597109999999759e+00,2.072476861999999809e+00,1.318012960000000122e-01
9.734783759999999786e-01,3.310126095999999851e+00,1.354126599999999972e-02,-4.467027279999999934e-01,5.525476820000000400e-01,7.958601739999999758e-01,1.465910454999999946e+00,2.424099388000000133e+00,6.645522163999999954e+00,2.741439644999999814e+00,1.481434419999999863e-01
9.771331300000000164e-01,3.904244285999999953e+00,1.476955700000000087e-02,-4.504958230000000174e-01,5.182666169999999850e-01,8.004974569999999678e-01,1.549357604999999971e+00,2.795934785000000034e+00,6.001234139000000134e+00,2.146414205000000130e+00,1.367110239999999866e-01
9.837665979999999921e-01,4.114087660000000035e+00,1.255243299999999999e-02,-4.467536340000000106e-01,6.498149680000000483e-01,8.386924119999999983e-01,1.432874635999999979e+00,3.163607609000000043e+00,8.230666025999999746e+00,2.601670953999999814e+00,1.700281469999999906e-01
9.860105019999999554e-01,3.709675514000000174e+00,1.290208800000000079e-02,-4.140045190000000153e-01,5.222612979999999849e-01,7.753713810000000262e-01,1.464864393999999903e+00,2.839731651000000134e+00,5.684271658000000116e+00,2.001693243000000066e+00,1.173325580000000035e-01
9.848341090000000131e-01,3.670656457999999844e+00,1.273381699999999971e-02,-4.214851840000000127e-01,5.281420079999999961e-01,7.819509580000000293e-01,1.470034571000000012e+00,2.773799519000000213e+00,5.874987715999999693e+00,2.118028961999999904e+00,1.240468700000000035e-01
9.786424630000000180e-01,3.607093901999999908e+00,1.351812299999999994e-02,-4.673708260000000170e-01,5.358456150000000529e-01,8.016671279999999511e-01,1.529964818000000060e+00,2.592035678999999870e+00,6.394464185000000356e+00,2.466966113999999877e+00,1.470938629999999914e-01
